latitude,longitude,brightness,scan,track,eruption_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,label
19.4051,-155.2869,361.8,2.2,1.5,2015-06-05,813,Terra,MODIS,100,6.2,290.5,304.0,N,2,2015,1
19.4036,-155.2928,341.6,2.2,1.5,2015-06-05,813,Terra,MODIS,100,6.2,288.8,157.1,N,2,2015,1
19.4088,-155.2662,318.5,2.2,1.4,2015-06-05,813,Terra,MODIS,96,6.2,288.2,59.8,N,2,2015,1
19.414,-155.283,356.0,2.3,1.5,2015-06-05,1236,Aqua,MODIS,100,6.2,288.3,269.9,N,2,2015,1
19.41,-155.2612,334.7,2.3,1.5,2015-06-05,1236,Aqua,MODIS,100,6.2,287.8,130.1,N,2,2015,1
19.4076,-155.2761,321.4,1.4,1.2,2015-06-06,855,Terra,MODIS,100,6.2,286.6,35.5,N,2,2015,1
19.406,-155.2895,311.5,1.4,1.2,2015-06-06,855,Terra,MODIS,83,6.2,283.5,21.6,N,2,2015,1
19.4067,-155.2747,306.5,3.8,1.8,2015-06-07,800,Terra,MODIS,46,6.2,285.8,68.0,N,2,2015,1
19.4127,-155.2762,365.2,1.4,1.2,2015-06-07,1224,Aqua,MODIS,100,6.2,289.7,171.4,N,2,2015,1
19.4023,-155.2781,351.4,1.4,1.2,2015-06-07,1224,Aqua,MODIS,100,6.2,287.5,111.5,N,2,2015,1
19.415,-155.2897,307.6,1.4,1.2,2015-06-07,1224,Aqua,MODIS,72,6.2,284.1,17.0,N,1,2015,1
19.4073,-155.2721,310.0,1.0,1.0,2015-06-08,843,Terra,MODIS,18,6.2,280.6,10.1,N,2,2015,1
19.406,-155.2817,364.0,1.0,1.0,2015-06-08,843,Terra,MODIS,100,6.2,285.7,100.9,N,2,2015,1
19.4047,-155.2913,317.9,1.0,1.0,2015-06-08,843,Terra,MODIS,50,6.2,285.7,16.8,N,2,2015,1
19.397,-155.2803,308.3,1.0,1.0,2015-06-08,843,Terra,MODIS,35,6.2,282.9,9.1,N,2,2015,1
19.415,-155.2831,305.0,1.0,1.0,2015-06-08,843,Terra,MODIS,27,6.2,282.2,7.5,N,1,2015,1
19.4045,-155.2835,339.5,1.1,1.1,2015-06-08,2054,Terra,MODIS,89,6.2,307.2,34.2,D,2,2015,1
19.4031,-155.273,328.3,1.1,1.1,2015-06-08,2054,Terra,MODIS,57,6.2,307.7,17.0,D,2,2015,1
19.3985,-155.2838,384.2,1.4,1.2,2015-06-09,1,Aqua,MODIS,100,6.2,316.4,259.8,D,2,2015,1
19.4072,-155.2717,313.4,1.0,1.0,2015-06-09,1212,Aqua,MODIS,74,6.2,283.0,13.7,N,2,2015,1
19.4087,-155.2812,333.6,1.0,1.0,2015-06-09,1212,Aqua,MODIS,100,6.2,281.0,36.2,N,2,2015,1
19.3997,-155.2828,301.9,1.0,1.0,2015-06-09,1212,Aqua,MODIS,43,6.2,279.9,6.4,N,2,2015,1
19.4043,-155.2813,425.6,1.1,1.1,2015-06-10,831,Terra,MODIS,100,6.2,299.8,528.0,N,2,2015,1
19.4027,-155.2917,328.1,1.1,1.1,2015-06-10,831,Terra,MODIS,100,6.2,287.4,33.0,N,2,2015,1
19.4073,-155.2917,332.7,1.7,1.3,2015-06-10,2042,Terra,MODIS,85,6.2,290.2,59.0,D,2,2015,1
19.4053,-155.2758,355.5,1.7,1.3,2015-06-10,2042,Terra,MODIS,98,6.2,293.7,153.6,D,2,2015,1
19.4093,-155.2823,345.4,3.1,1.7,2015-06-11,914,Terra,MODIS,100,6.2,285.7,285.4,N,2,2015,1
19.4071,-155.2784,423.0,1.1,1.1,2015-06-11,1200,Aqua,MODIS,100,6.2,300.7,498.8,N,2,2015,1
19.4085,-155.2888,317.5,1.1,1.1,2015-06-11,1200,Aqua,MODIS,95,6.2,285.3,20.4,N,2,2015,1
19.4057,-155.2678,316.6,1.1,1.1,2015-06-11,1200,Aqua,MODIS,93,6.2,286.6,19.1,N,2,2015,1
19.4107,-155.2785,351.3,1.8,1.3,2015-06-11,2125,Terra,MODIS,96,6.2,309.9,136.3,D,2,2015,1
19.3991,-155.2809,355.8,1.8,1.3,2015-06-11,2125,Terra,MODIS,92,6.2,307.6,157.9,D,2,2015,1
19.4006,-155.2769,320.6,1.7,1.3,2015-06-12,819,Terra,MODIS,58,6.2,284.5,42.2,N,2,2015,1
19.4119,-155.2793,309.6,1.7,1.3,2015-06-12,819,Terra,MODIS,61,6.2,280.9,24.4,N,2,2015,1
19.4091,-155.2852,328.7,1.7,1.3,2015-06-12,819,Terra,MODIS,100,6.2,281.3,65.2,N,2,2015,1
19.3979,-155.2929,315.7,1.7,1.3,2015-06-12,819,Terra,MODIS,43,6.2,281.8,33.4,N,2,2015,1
19.4093,-155.295,307.6,1.7,1.3,2015-06-12,819,Terra,MODIS,47,6.2,278.7,22.5,N,2,2015,1
19.3978,-155.2829,309.6,1.7,1.3,2015-06-12,819,Terra,MODIS,58,6.2,283.9,24.6,N,2,2015,1
19.4046,-155.2619,329.8,3.1,1.7,2015-06-12,1242,Aqua,MODIS,100,6.2,286.5,160.1,N,2,2015,1
19.4103,-155.2905,328.3,3.0,1.7,2015-06-12,1242,Aqua,MODIS,100,6.2,285.3,149.3,N,2,2015,1
19.4113,-155.298,311.0,3.0,1.7,2015-06-12,1242,Aqua,MODIS,73,6.2,284.2,65.0,N,2,2015,1
19.4058,-155.2691,341.3,3.1,1.7,2015-06-12,1242,Aqua,MODIS,100,6.2,287.0,245.9,N,2,2015,1
19.4021,-155.2822,357.2,2.9,1.6,2015-06-12,2030,Terra,MODIS,98,6.2,309.1,345.4,D,2,2015,1
19.4012,-155.2894,346.3,2.9,1.6,2015-06-12,2030,Terra,MODIS,93,6.2,307.9,226.8,D,2,2015,1
19.3984,-155.2617,334.1,2.9,1.6,2015-06-12,2030,Terra,MODIS,65,6.2,303.5,126.9,D,2,2015,1
19.4065,-155.2935,306.7,1.7,1.3,2015-06-13,1147,Aqua,MODIS,39,6.2,283.2,20.6,N,2,2015,1
19.4047,-155.2776,380.3,1.7,1.3,2015-06-13,1147,Aqua,MODIS,100,6.2,290.2,347.6,N,2,2015,1
19.4081,-155.278,352.0,1.8,1.3,2015-06-14,1230,Aqua,MODIS,100,6.2,270.7,0.0,N,2,2015,1
19.406,-155.2847,411.7,1.0,1.0,2015-06-15,2100,Terra,MODIS,75,6.2,306.8,318.0,D,2,2015,1
19.4047,-155.2752,401.3,1.0,1.0,2015-06-15,2100,Terra,MODIS,94,6.2,311.3,249.1,D,2,2015,1
19.4108,-155.2746,383.6,1.2,1.1,2015-06-16,1218,Aqua,MODIS,100,6.2,289.1,210.8,N,2,2015,1
19.4013,-155.2764,317.3,1.2,1.1,2015-06-16,1218,Aqua,MODIS,95,6.2,281.9,21.5,N,2,2015,1
19.4126,-155.2855,356.4,1.2,1.1,2015-06-16,1218,Aqua,MODIS,100,6.2,284.4,97.5,N,2,2015,1
19.4031,-155.2871,302.3,1.2,1.1,2015-06-16,1218,Aqua,MODIS,42,6.2,280.8,8.4,N,2,2015,1
19.4128,-155.2798,308.6,1.0,1.0,2015-06-17,837,Terra,MODIS,75,6.2,282.1,9.7,N,2,2015,1
19.4114,-155.2893,305.8,1.0,1.0,2015-06-17,837,Terra,MODIS,52,6.2,281.9,7.7,N,2,2015,1
19.4039,-155.2783,409.5,1.0,1.0,2015-06-17,837,Terra,MODIS,100,6.2,291.4,319.9,N,2,2015,1
19.4025,-155.2878,382.3,1.0,1.0,2015-06-17,837,Terra,MODIS,100,6.2,286.5,165.6,N,2,2015,1
19.4045,-155.281,370.5,1.4,1.2,2015-06-17,2048,Terra,MODIS,100,6.2,302.4,171.0,D,2,2015,1
19.4011,-155.2747,359.7,1.4,1.2,2015-06-17,2048,Terra,MODIS,99,6.2,296.8,121.1,D,2,2015,1
19.4027,-155.2874,357.4,1.4,1.2,2015-06-17,2048,Terra,MODIS,98,6.2,302.0,108.8,D,2,2015,1
19.4028,-155.2682,325.5,1.3,1.2,2015-06-17,2048,Terra,MODIS,56,6.2,294.6,26.8,D,2,2015,1
19.4,-155.2758,383.6,1.2,1.1,2015-06-17,2355,Aqua,MODIS,100,6.2,305.5,193.0,D,2,2015,1
19.3986,-155.2866,403.0,1.1,1.1,2015-06-17,2355,Aqua,MODIS,100,6.2,312.9,316.6,D,2,2015,1
19.4119,-155.2852,327.3,4.0,1.9,2015-06-18,920,Terra,MODIS,100,6.2,287.7,207.7,N,2,2015,1
19.4,-155.2893,325.7,4.0,1.9,2015-06-18,920,Terra,MODIS,100,6.2,287.9,195.1,N,2,2015,1
19.4129,-155.2757,323.6,1.0,1.0,2015-06-18,1206,Aqua,MODIS,100,6.2,292.0,23.0,N,2,2015,1
19.4053,-155.2865,371.3,1.0,1.0,2015-06-18,1206,Aqua,MODIS,100,6.2,290.1,123.6,N,2,2015,1
19.4143,-155.2851,310.4,1.0,1.0,2015-06-18,1206,Aqua,MODIS,80,6.2,289.0,11.1,N,1,2015,1
19.404,-155.2771,421.3,1.0,1.0,2015-06-18,1206,Aqua,MODIS,100,6.2,299.5,412.8,N,2,2015,1
19.4093,-155.2769,341.9,2.3,1.5,2015-06-18,2131,Terra,MODIS,84,6.2,305.2,136.9,D,2,2015,1
19.4067,-155.2866,363.7,1.4,1.2,2015-06-19,825,Terra,MODIS,100,6.2,292.8,153.0,N,2,2015,1
19.4088,-155.274,345.6,1.4,1.2,2015-06-19,825,Terra,MODIS,100,6.2,290.1,85.1,N,2,2015,1
19.4047,-155.299,300.8,1.4,1.2,2015-06-19,825,Terra,MODIS,34,6.2,287.4,8.0,N,2,2015,1
19.4105,-155.2772,319.5,2.2,1.4,2015-06-19,2036,Terra,MODIS,58,6.2,294.7,42.2,D,2,2015,1
19.4086,-155.2705,318.4,2.2,1.4,2015-06-19,2036,Terra,MODIS,58,6.2,294.4,41.9,D,2,2015,1
19.4068,-155.2778,377.0,1.0,1.0,2015-06-19,2343,Aqua,MODIS,100,6.2,306.4,133.0,D,2,2015,1
19.3965,-155.2857,364.5,1.0,1.0,2015-06-19,2343,Aqua,MODIS,100,6.2,302.7,87.9,D,2,2015,1
19.3979,-155.2762,358.3,1.0,1.0,2015-06-19,2343,Aqua,MODIS,99,6.2,303.9,72.9,D,2,2015,1
19.4054,-155.2872,388.0,1.0,1.0,2015-06-19,2343,Aqua,MODIS,100,6.2,304.1,178.8,D,2,2015,1
19.4042,-155.2849,356.3,2.4,1.5,2015-06-20,908,Terra,MODIS,100,6.2,290.8,275.5,N,2,2015,1
19.4079,-155.2769,303.3,1.4,1.2,2015-06-20,1153,Aqua,MODIS,54,6.2,284.2,11.4,N,2,2015,1
19.4031,-155.3133,328.0,4.0,1.9,2015-06-21,25,Aqua,MODIS,68,6.2,304.1,151.3,D,2,2015,1
19.4065,-155.2755,330.7,4.0,1.9,2015-06-21,25,Aqua,MODIS,73,6.2,301.5,180.0,D,2,2015,1
19.4065,-155.2795,362.9,2.2,1.4,2015-06-21,813,Terra,MODIS,100,6.2,290.0,311.6,N,2,2015,1
19.4028,-155.2999,323.7,2.2,1.4,2015-06-21,813,Terra,MODIS,100,6.2,286.5,76.4,N,2,2015,1
19.4116,-155.2822,329.0,2.3,1.5,2015-06-21,1236,Aqua,MODIS,100,6.2,286.0,104.0,N,2,2015,1
19.4075,-155.2605,314.2,2.3,1.5,2015-06-21,1236,Aqua,MODIS,85,6.2,284.8,53.1,N,2,2015,1
19.3978,-155.2781,326.3,3.8,1.8,2015-06-21,2024,Terra,MODIS,70,6.2,294.7,137.8,D,2,2015,1
19.4054,-155.2939,334.9,1.4,1.2,2015-06-21,2330,Aqua,MODIS,74,6.2,310.6,39.3,D,2,2015,1
19.4075,-155.2815,362.9,1.4,1.2,2015-06-21,2330,Aqua,MODIS,100,6.2,308.8,131.9,D,2,2015,1
19.3973,-155.2794,377.3,1.4,1.2,2015-06-21,2330,Aqua,MODIS,100,6.2,310.2,206.7,D,2,2015,1
19.3952,-155.2921,340.6,1.4,1.2,2015-06-21,2330,Aqua,MODIS,82,6.2,313.8,52.7,D,2,2015,1
19.4047,-155.2724,313.1,1.4,1.2,2015-06-22,856,Terra,MODIS,86,6.2,284.3,22.2,N,2,2015,1
19.3979,-155.2787,303.2,1.4,1.2,2015-06-22,856,Terra,MODIS,54,6.2,285.3,11.8,N,2,2015,1
19.4031,-155.2858,327.9,1.4,1.2,2015-06-22,856,Terra,MODIS,100,6.2,285.9,46.2,N,2,2015,1
19.4062,-155.2899,331.5,2.3,1.5,2015-06-22,1141,Aqua,MODIS,100,6.2,285.9,108.4,N,2,2015,1
19.4039,-155.2689,349.9,2.2,1.5,2015-06-22,1141,Aqua,MODIS,100,6.2,288.1,210.1,N,2,2015,1
19.4049,-155.2874,321.9,1.0,1.0,2015-06-22,2106,Terra,MODIS,37,6.2,295.3,11.0,D,2,2015,1
19.4056,-155.2725,342.8,2.2,1.4,2015-06-23,2318,Aqua,MODIS,61,6.2,306.7,123.7,D,2,2015,1
19.3999,-155.2972,341.8,2.2,1.5,2015-06-23,2318,Aqua,MODIS,77,6.2,310.2,113.2,D,2,2015,1
19.4037,-155.2767,349.9,2.2,1.4,2015-06-23,2318,Aqua,MODIS,81,6.2,308.3,169.8,D,2,2015,1
19.4019,-155.293,351.5,2.2,1.5,2015-06-23,2318,Aqua,MODIS,96,6.2,310.2,173.2,D,2,2015,1
19.4077,-155.2898,303.2,1.0,1.0,2015-06-24,843,Terra,MODIS,54,6.2,285.0,7.4,N,2,2015,1
19.409,-155.2802,304.0,1.0,1.0,2015-06-24,843,Terra,MODIS,58,6.2,283.9,8.0,N,2,2015,1
19.4075,-155.2885,347.0,1.1,1.1,2015-06-24,2054,Terra,MODIS,93,6.2,298.5,52.9,D,2,2015,1
19.4061,-155.2781,381.2,1.1,1.1,2015-06-24,2054,Terra,MODIS,100,6.2,297.2,174.8,D,2,2015,1
19.4067,-155.278,434.0,1.0,1.0,2015-06-25,1212,Aqua,MODIS,100,6.2,304.6,542.8,N,2,2015,1
19.4157,-155.2765,303.6,1.0,1.0,2015-06-25,1212,Aqua,MODIS,34,6.2,286.5,6.8,N,2,2015,1
19.4082,-155.2876,348.8,1.0,1.0,2015-06-25,1212,Aqua,MODIS,100,6.2,287.7,62.6,N,2,2015,1
19.4053,-155.2684,307.1,1.0,1.0,2015-06-25,1212,Aqua,MODIS,56,6.2,287.1,8.8,N,2,2015,1
19.4089,-155.2783,317.3,3.1,1.7,2015-06-25,2137,Terra,MODIS,32,6.2,298.4,54.4,D,2,2015,1
19.4083,-155.2759,386.5,1.1,1.1,2015-06-26,831,Terra,MODIS,100,6.2,293.0,215.2,N,2,2015,1
19.4067,-155.2864,402.8,1.1,1.1,2015-06-26,831,Terra,MODIS,100,6.2,296.2,319.4,N,2,2015,1
19.3997,-155.2715,363.5,1.7,1.3,2015-06-26,2042,Terra,MODIS,100,6.2,311.7,184.1,D,2,2015,1
19.3991,-155.282,372.1,1.7,1.3,2015-06-26,2042,Terra,MODIS,100,6.2,309.6,240.0,D,2,2015,1
19.4017,-155.2876,370.9,1.7,1.3,2015-06-26,2042,Terra,MODIS,100,6.2,310.7,229.5,D,2,2015,1
19.4106,-155.2807,374.4,1.7,1.3,2015-06-26,2042,Terra,MODIS,100,6.2,312.2,263.3,D,2,2015,1
19.4031,-155.2768,398.9,1.0,1.0,2015-06-26,2349,Aqua,MODIS,100,6.2,309.9,241.1,D,2,2015,1
19.4017,-155.2864,416.0,1.0,1.0,2015-06-26,2349,Aqua,MODIS,100,6.2,309.4,359.6,D,2,2015,1
19.4054,-155.2925,337.7,3.1,1.7,2015-06-27,914,Terra,MODIS,100,6.2,287.9,216.7,N,2,2015,1
19.4043,-155.2978,327.7,3.1,1.7,2015-06-27,914,Terra,MODIS,100,6.2,287.2,146.2,N,2,2015,1
19.4085,-155.2628,316.5,3.1,1.7,2015-06-27,914,Terra,MODIS,91,6.2,287.4,88.7,N,2,2015,1
19.4071,-155.2681,327.6,3.1,1.7,2015-06-27,914,Terra,MODIS,100,6.2,287.7,148.3,N,2,2015,1
19.4091,-155.2701,361.1,1.1,1.1,2015-06-27,1159,Aqua,MODIS,100,6.2,291.9,106.6,N,2,2015,1
19.4105,-155.2807,403.5,1.1,1.1,2015-06-27,1159,Aqua,MODIS,100,6.2,297.6,326.3,N,2,2015,1
19.4029,-155.2707,365.5,1.8,1.3,2015-06-27,2125,Terra,MODIS,100,6.2,311.5,218.8,D,2,2015,1
19.4059,-155.2877,377.5,1.8,1.3,2015-06-27,2125,Terra,MODIS,100,6.2,313.7,314.9,D,2,2015,1
19.4049,-155.2709,351.8,1.7,1.3,2015-06-28,819,Terra,MODIS,100,6.2,289.6,147.6,N,2,2015,1
19.4025,-155.2768,371.1,1.7,1.3,2015-06-28,819,Terra,MODIS,100,6.2,292.1,266.0,N,2,2015,1
19.3997,-155.2925,340.4,1.7,1.3,2015-06-28,819,Terra,MODIS,100,6.2,289.0,99.8,N,2,2015,1
19.4022,-155.2867,372.7,1.7,1.3,2015-06-28,819,Terra,MODIS,100,6.2,292.3,278.8,N,2,2015,1
19.4053,-155.2822,337.4,3.0,1.7,2015-06-28,1242,Aqua,MODIS,100,6.2,286.8,211.8,N,2,2015,1
19.3998,-155.2541,309.0,3.1,1.7,2015-06-28,1242,Aqua,MODIS,64,6.2,286.2,57.3,N,2,2015,1
19.4062,-155.2782,345.4,2.9,1.6,2015-06-28,2030,Terra,MODIS,92,6.2,309.8,211.5,D,2,2015,1
19.4073,-155.2711,342.7,2.9,1.6,2015-06-28,2030,Terra,MODIS,88,6.2,308.6,190.9,D,2,2015,1
19.41,-155.2982,326.4,2.9,1.6,2015-06-28,2030,Terra,MODIS,44,6.2,307.8,76.7,D,2,2015,1
19.4028,-155.2798,379.3,1.8,1.3,2015-06-29,902,Terra,MODIS,100,6.2,292.6,365.0,N,2,2015,1
19.4008,-155.2972,329.1,1.8,1.3,2015-06-29,902,Terra,MODIS,100,6.2,287.7,69.6,N,2,2015,1
19.4057,-155.2698,323.3,2.9,1.6,2015-06-30,807,Terra,MODIS,100,6.2,289.1,107.4,N,2,2015,1
19.3987,-155.2893,328.1,2.9,1.6,2015-06-30,807,Terra,MODIS,100,6.2,289.0,136.1,N,2,2015,1
19.4004,-155.2963,324.7,2.9,1.6,2015-06-30,807,Terra,MODIS,100,6.2,288.4,115.9,N,2,2015,1
19.4038,-155.2625,309.5,2.9,1.6,2015-06-30,807,Terra,MODIS,67,6.2,288.7,52.9,N,2,2015,1
19.4134,-155.2849,353.9,1.8,1.3,2015-06-30,1230,Aqua,MODIS,100,6.2,289.7,171.4,N,1,2015,1
19.407,-155.2932,313.7,1.8,1.3,2015-06-30,1230,Aqua,MODIS,83,6.2,286.7,33.1,N,2,2015,1
19.4041,-155.2762,358.2,1.8,1.3,2015-06-30,1230,Aqua,MODIS,100,6.2,291.5,196.7,N,2,2015,1
19.4104,-155.2679,350.8,1.8,1.3,2015-06-30,1230,Aqua,MODIS,100,6.2,289.9,155.7,N,2,2015,1
19.4089,-155.2703,334.3,1.7,1.3,2015-06-30,2324,Aqua,MODIS,70,6.2,305.4,66.5,D,2,2015,1
19.3946,-155.284,342.3,1.7,1.3,2015-06-30,2324,Aqua,MODIS,86,6.2,297.5,91.8,D,2,2015,1
19.4061,-155.2863,371.4,1.7,1.3,2015-06-30,2324,Aqua,MODIS,94,6.2,300.1,256.2,D,2,2015,1
19.4048,-155.2795,398.7,1.2,1.1,2015-07-01,849,Terra,MODIS,100,6.2,298.0,305.5,N,2,2015,1
19.4034,-155.2906,354.2,1.2,1.1,2015-07-01,849,Terra,MODIS,100,6.2,291.8,89.4,N,2,2015,1
19.4024,-155.2775,421.3,1.0,1.0,2015-07-01,2100,Terra,MODIS,87,6.2,314.7,401.6,D,2,2015,1
19.4115,-155.2729,316.7,1.1,1.1,2015-07-02,1218,Aqua,MODIS,94,6.2,287.8,20.1,N,2,2015,1
19.402,-155.2746,306.3,1.1,1.1,2015-07-02,1218,Aqua,MODIS,65,6.2,286.8,11.0,N,2,2015,1
19.4043,-155.2797,415.6,1.0,1.0,2015-07-03,837,Terra,MODIS,100,6.2,301.7,365.5,N,2,2015,1
19.403,-155.2891,357.5,1.0,1.0,2015-07-03,837,Terra,MODIS,100,6.2,291.7,81.8,N,2,2015,1
19.4068,-155.2732,390.4,1.3,1.1,2015-07-03,2048,Terra,MODIS,100,6.2,318.3,285.3,D,2,2015,1
19.4084,-155.2859,391.1,1.3,1.1,2015-07-03,2048,Terra,MODIS,100,6.2,318.0,287.7,D,2,2015,1
19.3999,-155.273,350.6,1.1,1.1,2015-07-03,2355,Aqua,MODIS,89,6.2,314.2,59.3,D,2,2015,1
19.4073,-155.2785,342.3,1.0,1.0,2015-07-04,1205,Aqua,MODIS,100,6.2,285.3,50.6,N,2,2015,1
19.4086,-155.2879,305.9,1.0,1.0,2015-07-04,1205,Aqua,MODIS,66,6.2,285.1,8.9,N,2,2015,1
19.4059,-155.269,300.5,1.0,1.0,2015-07-04,1205,Aqua,MODIS,17,6.2,284.0,5.6,N,2,2015,1
19.4035,-155.2764,329.0,2.4,1.5,2015-07-04,2131,Terra,MODIS,29,6.2,293.9,71.6,D,2,2015,1
19.4072,-155.2812,323.0,2.4,1.5,2015-07-04,2131,Terra,MODIS,52,6.2,293.0,54.9,D,2,2015,1
19.4032,-155.2594,320.3,2.4,1.5,2015-07-04,2131,Terra,MODIS,35,6.2,297.5,48.9,D,2,2015,1
19.4079,-155.2778,389.5,1.3,1.1,2015-07-05,825,Terra,MODIS,100,6.2,294.3,304.9,N,2,2015,1
19.4058,-155.2902,365.0,1.3,1.1,2015-07-05,825,Terra,MODIS,100,6.2,290.9,157.7,N,2,2015,1
19.4086,-155.2497,309.0,4.0,1.9,2015-07-05,1248,Aqua,MODIS,64,6.2,286.2,84.2,N,2,2015,1
19.4039,-155.2586,317.4,4.0,1.9,2015-07-05,1248,Aqua,MODIS,93,6.2,286.7,128.8,N,2,2015,1
19.4113,-155.2955,309.1,3.9,1.8,2015-07-05,1248,Aqua,MODIS,64,6.2,285.3,81.1,N,2,2015,1
19.4162,-155.2865,317.5,3.9,1.8,2015-07-05,1248,Aqua,MODIS,94,6.2,286.0,133.8,N,1,2015,1
19.4054,-155.28,366.0,2.2,1.4,2015-07-05,2036,Terra,MODIS,100,6.2,311.5,297.8,D,2,2015,1
19.4059,-155.2937,343.0,2.2,1.4,2015-07-05,2036,Terra,MODIS,92,6.2,309.7,124.3,D,2,2015,1
19.4037,-155.273,362.1,2.2,1.4,2015-07-05,2036,Terra,MODIS,100,6.2,310.1,263.6,D,2,2015,1
19.4057,-155.2803,362.4,1.0,1.0,2015-07-05,2342,Aqua,MODIS,100,6.2,293.9,84.6,D,2,2015,1
19.4044,-155.2897,346.1,1.0,1.0,2015-07-05,2342,Aqua,MODIS,93,6.2,292.6,46.1,D,2,2015,1
19.3968,-155.2788,332.8,1.0,1.0,2015-07-05,2342,Aqua,MODIS,80,6.2,293.8,23.7,D,2,2015,1
19.3954,-155.2883,324.8,1.0,1.0,2015-07-05,2342,Aqua,MODIS,57,6.2,292.6,14.1,D,2,2015,1
19.4008,-155.2781,354.9,2.4,1.5,2015-07-06,908,Terra,MODIS,100,6.2,289.1,263.3,N,2,2015,1
19.4142,-155.2797,310.0,2.4,1.5,2015-07-06,908,Terra,MODIS,69,6.2,287.1,38.9,N,2,2015,1
19.4098,-155.2857,361.1,2.4,1.5,2015-07-06,908,Terra,MODIS,100,6.2,289.2,323.1,N,2,2015,1
19.3984,-155.3007,325.6,2.4,1.5,2015-07-06,908,Terra,MODIS,100,6.2,286.8,85.9,N,2,2015,1
19.4113,-155.2701,368.4,1.4,1.2,2015-07-06,1153,Aqua,MODIS,100,6.2,290.9,176.8,N,2,2015,1
19.4129,-155.2828,379.5,1.4,1.2,2015-07-06,1153,Aqua,MODIS,100,6.2,291.1,240.8,N,2,2015,1
19.401,-155.2714,318.7,1.4,1.2,2015-07-06,1153,Aqua,MODIS,97,6.2,288.2,28.3,N,2,2015,1
19.4026,-155.2842,318.4,1.4,1.2,2015-07-06,1153,Aqua,MODIS,97,6.2,288.3,28.0,N,2,2015,1
19.4073,-155.2876,375.8,1.4,1.2,2015-07-06,2119,Terra,MODIS,100,6.2,312.2,210.7,D,2,2015,1
19.4051,-155.2742,380.8,1.4,1.2,2015-07-06,2119,Terra,MODIS,100,6.2,311.8,247.5,D,2,2015,1
19.398,-155.2861,331.6,4.0,1.9,2015-07-07,25,Aqua,MODIS,84,6.2,297.8,193.4,D,2,2015,1
19.4095,-155.2731,351.1,2.2,1.4,2015-07-07,813,Terra,MODIS,100,6.2,288.5,211.9,N,2,2015,1
19.4059,-155.2933,346.1,2.2,1.4,2015-07-07,813,Terra,MODIS,100,6.2,288.3,179.3,N,2,2015,1
19.4083,-155.2793,359.5,2.2,1.4,2015-07-07,813,Terra,MODIS,100,6.2,289.8,276.7,N,2,2015,1
19.4046,-155.2994,322.3,2.2,1.4,2015-07-07,813,Terra,MODIS,100,6.2,286.8,69.4,N,2,2015,1
19.4094,-155.2787,346.7,2.3,1.5,2015-07-07,1236,Aqua,MODIS,100,6.2,288.0,199.1,N,2,2015,1
19.4054,-155.2572,305.5,2.3,1.5,2015-07-07,1236,Aqua,MODIS,31,6.2,286.2,29.7,N,2,2015,1
19.413,-155.286,323.9,3.8,1.8,2015-07-07,2024,Terra,MODIS,43,6.2,300.7,110.6,D,1,2015,1
19.4037,-155.2812,333.2,3.8,1.8,2015-07-07,2024,Terra,MODIS,79,6.2,300.9,186.6,D,2,2015,1
19.4099,-155.2708,326.0,1.4,1.2,2015-07-08,856,Terra,MODIS,100,6.2,288.2,42.3,N,2,2015,1
19.4083,-155.2842,403.2,1.4,1.2,2015-07-08,856,Terra,MODIS,100,6.2,294.1,460.0,N,2,2015,1
19.3977,-155.2829,310.2,1.4,1.2,2015-07-08,856,Terra,MODIS,79,6.2,288.6,18.1,N,2,2015,1
19.4031,-155.2785,350.9,2.3,1.5,2015-07-08,1141,Aqua,MODIS,100,6.2,288.4,216.5,N,2,2015,1
19.4008,-155.257,310.2,2.3,1.5,2015-07-08,1141,Aqua,MODIS,70,6.2,287.2,36.9,N,2,2015,1
19.4161,-155.2769,324.8,2.3,1.5,2015-07-08,1141,Aqua,MODIS,100,6.2,288.3,80.5,N,2,2015,1
19.4075,-155.2759,395.8,1.0,1.0,2015-07-08,2107,Terra,MODIS,87,6.2,304.4,228.0,D,2,2015,1
19.4089,-155.2855,385.8,1.0,1.0,2015-07-08,2107,Terra,MODIS,75,6.2,301.7,173.1,D,2,2015,1
19.396,-155.2707,335.5,2.3,1.5,2015-07-09,13,Aqua,MODIS,56,6.2,297.4,94.7,D,2,2015,1
19.4043,-155.3014,339.7,2.3,1.5,2015-07-09,13,Aqua,MODIS,82,6.2,297.6,114.9,D,2,2015,1
19.4066,-155.279,355.3,2.3,1.5,2015-07-09,13,Aqua,MODIS,98,6.2,297.2,229.7,D,2,2015,1
19.4068,-155.2944,336.0,2.3,1.5,2015-07-09,13,Aqua,MODIS,78,6.2,296.4,94.3,D,2,2015,1
19.3936,-155.2927,349.1,2.3,1.5,2015-07-09,13,Aqua,MODIS,95,6.2,301.7,168.9,D,2,2015,1
19.4143,-155.2803,314.0,3.8,1.8,2015-07-09,801,Terra,MODIS,84,6.2,286.3,94.1,N,2,2015,1
19.4067,-155.2722,318.7,3.8,1.8,2015-07-09,801,Terra,MODIS,96,6.2,286.8,123.5,N,2,2015,1
19.3997,-155.307,307.7,3.8,1.8,2015-07-09,801,Terra,MODIS,56,6.2,286.4,65.0,N,2,2015,1
